project,country,site,sample_date,latitude,longitude,hard_coral_cover
Investing in Coral Reefs and the Blue Economy Project - Fiji - LMMA,Fiji,VA4,2025-11-07,-17.3487222,178.0552777777778,37.7
JCDC Coral Restoration Program,Saudi Arabia,Abu Tair,2025-10-08,21.66961,38.8428,19.79
JCDC Coral Restoration Program,Saudi Arabia,Coral Vita 1,2025-10-05,21.754763,38.823425,22.47
JCDC Coral Restoration Program,Saudi Arabia,Coral Vita 2,2025-08-28,21.92131,38.87136,17.87
JCDC Coral Restoration Program,Saudi Arabia,Coral Vita 3,2025-10-21,21.865468,38.747809,23.63
JCDC Coral Restoration Program,Saudi Arabia,JCDC_land,2025-08-26,21.55102,39.11297,18.77
JCDC Coral Restoration Program,Saudi Arabia,Long Reef,2025-10-17,19.77826,39.89285,20.69
JCDC Coral Restoration Program,Saudi Arabia,Mar Mar Island,2025-08-23,19.84457,39.93465,40.91
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),2018-09-09,-4.51793,129.77695,37.5
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),2017-10-30,-4.51793,129.77695,19.33
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),2012-11-09,-4.51793,129.77695,43.67
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),2019-11-04,-4.51793,129.77695,54.83
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),2015-11-26,-4.51793,129.77695,24.17
Jejaring KKP Kepulauan Banda,Indonesia,Ay Timur (04),2016-10-24,-4.51793,129.77695,24.17
Jejaring KKP Kepulauan Banda,Indonesia,Batu Kapal (10),2019-11-10,-4.48705,129.93042,30.83
Jejaring KKP Kepulauan Banda,Indonesia,Gunung Api Selatan (08),2019-11-07,-4.53616,129.87904,11.17
Jejaring KKP Kepulauan Banda,Indonesia,Gunung Api Timur (07),2019-11-07,-4.53401,129.89493,38.83
Jejaring KKP Kepulauan Banda,Indonesia,Hatta Selatan (15),2019-11-05,-4.61007,130.04846,29.33
Jejaring KKP Kepulauan Banda,Indonesia,Karaka (06),2019-11-06,-4.50205,129.88525,67.33
Jejaring KKP Kepulauan Banda,Indonesia,Lava Flow (09),2019-11-07,-4.50567,129.88022,68.67
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),2019-11-07,-4.50737,129.90796,34
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),2017-10-29,-4.50737,129.90796,28.17
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),2015-11-25,-4.50737,129.90796,26.67
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),2016-10-21,-4.50737,129.90796,33
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),2018-09-10,-4.50737,129.90796,38.67
Jejaring KKP Kepulauan Banda,Indonesia,Mangku Batu (20),2014-11-28,-4.50737,129.90796,43
Jejaring KKP Kepulauan Banda,Indonesia,Manukang Timur (05),2019-11-06,-4.32725,129.71069,33
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),2017-10-31,-4.53745,129.6994,77.33
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),2019-11-03,-4.53745,129.6994,59.5
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),2015-11-26,-4.53745,129.6994,52.33
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),2012-11-08,-4.53745,129.6994,74
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),2016-10-23,-4.53745,129.6994,71
Jejaring KKP Kepulauan Banda,Indonesia,Nailaka (02),2018-09-09,-4.53745,129.6994,76.67
Jejaring KKP Kepulauan Banda,Indonesia,Pohon Miring (16),2019-11-09,-4.51297,129.94484,65.17
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),2018-09-09,-4.56477,129.66914,53.67
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),2012-11-08,-4.56477,129.66914,58.67
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),2016-10-23,-4.56477,129.66914,53.33
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),2015-11-26,-4.56477,129.66914,58.5
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),2019-11-03,-4.56477,129.66914,49
Jejaring KKP Kepulauan Banda,Indonesia,Rhun (01),2017-10-31,-4.56477,129.66914,46.83
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),2018-09-11,-4.63999,130.05696,32.33
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),2017-11-01,-4.63999,130.05696,34.5
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),2016-10-25,-4.63999,130.05696,35.83
Jejaring KKP Kepulauan Banda,Indonesia,Sekaru (14),2019-11-08,-4.63999,130.05696,24.33
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),2018-09-10,-4.49353,129.93579,47.17
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),2019-11-09,-4.49353,129.93579,53
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),2015-11-25,-4.49353,129.93579,34.67
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),2017-10-29,-4.49353,129.93579,48.17
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),2016-10-21,-4.49353,129.93579,47.33
Jejaring KKP Kepulauan Banda,Indonesia,Syahrir Timur (11),2014-11-28,-4.49353,129.93579,49.17
Jejaring KKP Kepulauan Banda,Indonesia,Waer (17),2019-11-09,-4.55228,129.94994,45.5
Jukung Bay Xpedition,Indonesia,Gili Petelu,2023-07-29,-8.855266239019429,116.57046772960109,31.17
Jukung Bay Xpedition,Indonesia,Gili Semangkok,2023-07-30,-8.85736692128944,116.58204352497324,7.4
Karimunjawa NP 2016,Indonesia,Batu Putih,2016-05-11,-5.80503,110.49186,54.25
Karimunjawa NP 2016,Indonesia,Batu Putih,2016-05-11,-5.80503,110.49186,39.5
Karimunjawa NP 2016,Indonesia,Bengkoang,2016-05-16,-5.74239,110.41747,46.75
Karimunjawa NP 2016,Indonesia,Burung,2016-05-17,-5.89102,110.34657,39.5
Karimunjawa NP 2016,Indonesia,Burung,2016-05-17,-5.89102,110.34657,35.25
Karimunjawa NP 2016,Indonesia,Cemara Besar 1,2016-05-16,-5.80675,110.37822,53.25
Karimunjawa NP 2016,Indonesia,Cemara Besar 1,2016-05-16,-5.80675,110.37822,46.75
Karimunjawa NP 2016,Indonesia,Cemara Besar 2,2016-05-14,-5.8031,110.38098,73
Karimunjawa NP 2016,Indonesia,Cemara Besar 2,2016-05-14,-5.8031,110.38098,65.75
Karimunjawa NP 2016,Indonesia,Cemara Kecil 1,2016-05-12,-5.83129,110.38224,64.75
Karimunjawa NP 2016,Indonesia,Cemara Kecil 1,2016-05-12,-5.83129,110.38224,67.25
Karimunjawa NP 2016,Indonesia,Cemara Kecil 2,2016-05-12,-5.833226,110.381165,66
Karimunjawa NP 2016,Indonesia,Cemara Kecil 2,2016-05-12,-5.833226,110.381165,62
Karimunjawa NP 2016,Indonesia,Cendekian,2016-05-08,-5.80419,110.55876,68
Karimunjawa NP 2016,Indonesia,Cendekian,2016-05-08,-5.80419,110.55876,40
Karimunjawa NP 2016,Indonesia,Gelean,2016-05-17,-5.88023,110.3594,70.25
Karimunjawa NP 2016,Indonesia,Gelean,2016-05-17,-5.88023,110.3594,61.25
Karimunjawa NP 2016,Indonesia,Genting 1,2016-05-07,-5.86211,110.60538,41.75
Karimunjawa NP 2016,Indonesia,Genting 2,2016-05-07,-5.8336,110.60616,32.75
Karimunjawa NP 2016,Indonesia,Genting 2,2016-05-07,-5.8336,110.60616,46.5
Karimunjawa NP 2016,Indonesia,Genting 3,2016-05-07,-5.84098,110.61131,34
Karimunjawa NP 2016,Indonesia,Genting 3,2016-05-07,-5.84098,110.61131,66
Karimunjawa NP 2016,Indonesia,Gosong Selikur 1,2016-05-20,-5.729274,110.204483,71.25
Karimunjawa NP 2016,Indonesia,Gosong Selikur 1,2016-05-20,-5.729274,110.204483,55.75
Karimunjawa NP 2016,Indonesia,Gosong Selikur 2,2016-05-20,-5.727058,110.207648,52.5
Karimunjawa NP 2016,Indonesia,Gosong Selikur 2,2016-05-20,-5.727058,110.207648,58.75
Karimunjawa NP 2016,Indonesia,Gosong Tengah,2016-05-10,-5.7998,110.51065,42.75
Karimunjawa NP 2016,Indonesia,Gosong Tengah,2016-05-10,-5.7998,110.51065,29.5
Karimunjawa NP 2016,Indonesia,Karang Kapal,2016-05-23,-5.89937,110.24403,32.25
Karimunjawa NP 2016,Indonesia,Karang Kapal,2016-05-23,-5.89937,110.24403,68.25
Karimunjawa NP 2016,Indonesia,Karang Katang,2016-05-21,-5.804122,110.149306,48.25
Karimunjawa NP 2016,Indonesia,Katang 1,2016-05-21,-5.798441,110.166105,27.25
Karimunjawa NP 2016,Indonesia,Katang 1,2016-05-21,-5.798441,110.166105,35
Karimunjawa NP 2016,Indonesia,Katang 2,2016-05-21,-5.802959,110.164412,54.63
Karimunjawa NP 2016,Indonesia,Kecil,2016-05-10,-5.82036,110.51187,49.25
Karimunjawa NP 2016,Indonesia,Kecil,2016-05-10,-5.82036,110.51187,20.75
Karimunjawa NP 2016,Indonesia,Kembar,2016-05-20,-5.743575,110.19561,44.25
Karimunjawa NP 2016,Indonesia,Kembar,2016-05-20,-5.743575,110.19561,37.5
Karimunjawa NP 2016,Indonesia,Kumbang 1,2016-05-19,-5.771209,110.226294,33
Karimunjawa NP 2016,Indonesia,Kumbang 1,2016-05-19,-5.771209,110.226294,64
Karimunjawa NP 2016,Indonesia,Kumbang 2,2016-05-19,-5.774815,110.228799,65.5
Karimunjawa NP 2016,Indonesia,Kumbang 2,2016-05-19,-5.774815,110.228799,49
Karimunjawa NP 2016,Indonesia,Kumbang 3,2016-05-22,-5.775143,110.233448,49.5
Karimunjawa NP 2016,Indonesia,Legon Janten,2016-05-05,-5.86647,110.461393,33.75
Karimunjawa NP 2016,Indonesia,Legon Moto,2016-05-11,-5.86286,110.46648,48.75
Karimunjawa NP 2016,Indonesia,Legon Moto,2016-05-11,-5.86286,110.46648,53.5
Karimunjawa NP 2016,Indonesia,Menjangan Besar,2016-05-06,-5.89806,110.43379,52.25
Karimunjawa NP 2016,Indonesia,Menjangan Kecil,2016-05-06,-5.90131,110.40563,40.88
Karimunjawa NP 2016,Indonesia,Nyamuk,2016-05-23,-5.82071,110.206447,80.5
Karimunjawa NP 2016,Indonesia,Nyamuk,2016-05-23,-5.82071,110.206447,50.75
Karimunjawa NP 2016,Indonesia,Pantai Nirwana,2016-05-12,-5.8868,110.45016,23.75
Karimunjawa NP 2016,Indonesia,Pantai Nirwana,2016-05-12,-5.8868,110.45016,46.5
Karimunjawa NP 2016,Indonesia,Parang 1,2016-05-22,-5.755273,110.260433,42.88
Karimunjawa NP 2016,Indonesia,Parang 2,2016-05-22,-5.7680110000000004,110.258263,50.38
Karimunjawa NP 2016,Indonesia,Sintok 1,2016-05-08,-5.78476,110.51927,53.5
Karimunjawa NP 2016,Indonesia,Sintok 1,2016-05-08,-5.78476,110.51927,43.25
Karimunjawa NP 2016,Indonesia,Taka Malang E,2016-05-14,-5.822472,110.438789,59.25
Karimunjawa NP 2016,Indonesia,Taka Malang W,2016-05-14,-5.82071,110.438853,50.25
Karimunjawa NP 2016,Indonesia,Taka Malang W,2016-05-14,-5.82071,110.438853,59
Karimunjawa NP 2016,Indonesia,Taka Menyawakan E,2016-05-15,-5.76733,110.325654,66
Karimunjawa NP 2016,Indonesia,Taka Menyawakan W,2016-05-15,-5.766931,110.324744,59.75
Karimunjawa NP 2016,Indonesia,Tanjung Lemu,2016-05-11,-5.83365,110.48852,14.75
Karimunjawa NP 2016,Indonesia,Tanjung Lemu,2016-05-11,-5.83365,110.48852,77
Karimunjawa NP 2016,Indonesia,Tanjung Sekoci,2016-05-05,-5.85771,110.46753,43.88
Karimunjawa NP 2016,Indonesia,Tengah,2016-05-10,-5.80877,110.51163,22.25
Karimunjawa NP 2016,Indonesia,Tengah,2016-05-10,-5.80877,110.51163,33.75
Kecamatan Tejakula,Indonesia,Angel Canyon,2018-11-29,-8.135556,115.395556,27.29
Kecamatan Tejakula,Indonesia,Angel Canyon,2015-10-24,-8.135556,115.395556,71.7
Kecamatan Tejakula,Indonesia,Angel Canyon,2025-01-12,-8.135556,115.395556,49.32
Kecamatan Tejakula,Indonesia,Angel Canyon,2010-10-28,-8.135556,115.395556,73.43
Kecamatan Tejakula,Indonesia,Angel Canyon,2016-10-26,-8.135556,115.395556,28.24
Kecamatan Tejakula,Indonesia,Angel Canyon,2017-12-15,-8.135556,115.395556,26.88
Kecamatan Tejakula,Indonesia,Angel Canyon,2012-08-01,-8.135556,115.395556,30.96
Kecamatan Tejakula,Indonesia,Gaia Oasis,2012-08-03,-8.123889,115.354167,23.13
Kecamatan Tejakula,Indonesia,Gaia Oasis,2016-10-26,-8.123889,115.354167,27.71
Kecamatan Tejakula,Indonesia,Gaia Oasis,2017-12-15,-8.123889,115.354167,26.25
Kecamatan Tejakula,Indonesia,Gaia Oasis,2010-05-26,-8.123889,115.354167,28.82
Kecamatan Tejakula,Indonesia,Gaia Oasis,2010-10-29,-8.123889,115.354167,38.08
Kecamatan Tejakula,Indonesia,Gaia Oasis,2011-05-26,-8.123889,115.354167,42.96
Kecamatan Tejakula,Indonesia,Gaia Oasis,2009-11-02,-8.123889,115.354167,61
Kecamatan Tejakula,Indonesia,Gumi Cenik,2010-05-25,-8.108056,115.318056,21.7
Kecamatan Tejakula,Indonesia,Gumi Cenik,2015-10-24,-8.108056,115.318056,23.18
Kecamatan Tejakula,Indonesia,Gumi Cenik,2025-01-11,-8.108056,115.318056,78.09
Kecamatan Tejakula,Indonesia,Gumi Cenik,2012-08-02,-8.108056,115.318056,54.54
Kecamatan Tejakula,Indonesia,Gumi Cenik,2017-11-05,-8.108056,115.318056,38.96
Kecamatan Tejakula,Indonesia,Gumi Cenik,2025-01-14,-8.108056,115.318056,32.29
Kecamatan Tejakula,Indonesia,Gumi Cenik,2010-10-26,-8.108056,115.318056,26.13
Kecamatan Tejakula,Indonesia,Gumi Cenik,2021-05-13,-8.108056,115.318056,34.27
Kecamatan Tejakula,Indonesia,Gumi Cenik,2016-10-25,-8.108056,115.318056,29.06
Kecamatan Tejakula,Indonesia,Gumi Cenik,2018-11-29,-8.108056,115.318056,42.07
Kecamatan Tejakula,Indonesia,Pure Bingin,2010-05-25,-8.110833,115.323889,35.27
Kecamatan Tejakula,Indonesia,Pure Bingin,2010-10-26,-8.110833,115.323889,59.38
Kei Kecil MPA,Indonesia,KE02,2015-10-03,-5.44275,132.69649,56.66
Kei Kecil MPA,Indonesia,KE02,2018-10-24,-5.44275,132.69649,32
Kei Kecil MPA,Indonesia,KE03,2018-10-26,-5.60911,132.24991999999997,12.33
Kei Kecil MPA,Indonesia,KE03,2015-10-05,-5.60911,132.24991999999997,25.48
Kei Kecil MPA,Indonesia,KE04,2018-10-26,-5.57796,132.26756,14.67
Kei Kecil MPA,Indonesia,KE04,2015-10-05,-5.57796,132.26756,28.77
Kei Kecil MPA,Indonesia,KE06,2018-10-26,-5.51681,132.30627,51.33
Kei Kecil MPA,Indonesia,KE06,2015-10-04,-5.51681,132.30627,41.33
Kei Kecil MPA,Indonesia,KE07,2015-10-01,-5.56562,132.55043,51.61
Kei Kecil MPA,Indonesia,KE07,2018-10-24,-5.56562,132.55043,49.33
Kei Kecil MPA,Indonesia,KE08,2015-10-01,-5.55373,132.58987,33
Kei Kecil MPA,Indonesia,KE08,2018-10-25,-5.55373,132.58987,48.67
Kei Kecil MPA,Indonesia,KE09,2018-10-24,-5.60375,132.64415,57.67
Kei Kecil MPA,Indonesia,KE09,2015-10-04,-5.60375,132.64415,53
Kei Kecil MPA,Indonesia,KE10,2018-10-25,-5.574959,132.661974,8
Kei Kecil MPA,Indonesia,KE10,2015-10-02,-5.574959,132.661974,19.05
Kei Kecil MPA,Indonesia,KE11,2018-10-25,-5.58771,132.70177,9
Kei Kecil MPA,Indonesia,KE11,2015-10-02,-5.58771,132.70177,18.33
Kei Kecil MPA,Indonesia,KE12,2015-10-03,-5.52939,132.68774,44.33
Kei Kecil MPA,Indonesia,KE12,2018-10-25,-5.52939,132.68774,15
Kei Kecil MPA,Indonesia,KE13,2015-10-07,-5.51331,132.74777,21.33
Kei Kecil MPA,Indonesia,KE13,2018-10-24,-5.51331,132.74777,20
Kei Kecil MPA,Indonesia,KE14,2018-10-24,-5.51028,132.73558,29.67
Kei Kecil MPA,Indonesia,KE14,2015-10-07,-5.51028,132.73558,40.65
Kei Kecil MPA,Indonesia,KE15,2015-10-08,-5.61513,132.57829,27.79
Kei Kecil MPA,Indonesia,KE15,2018-10-21,-5.61513,132.57829,20.33
Kei Kecil MPA,Indonesia,KE17,2018-10-21,-5.68523,132.62971,34
Kei Kecil MPA,Indonesia,KE17,2015-10-01,-5.68523,132.62971,43.83
Kei Kecil MPA,Indonesia,KE18,2018-10-27,-5.69618,132.60901,73.67
Kei Kecil MPA,Indonesia,KE18,2015-10-01,-5.69618,132.60901,59.56
Kei Kecil MPA,Indonesia,KE19,2018-10-25,-5.73067,132.63452,36.67
Kei Kecil MPA,Indonesia,KE19,2015-10-02,-5.73067,132.63452,29.06
Kei Kecil MPA,Indonesia,KE20,2015-10-01,-5.6678,132.63031,38.2
Kei Kecil MPA,Indonesia,KE20,2018-10-23,-5.6678,132.63031,37
Kei Kecil MPA,Indonesia,KE21,2015-10-02,-5.74369,132.64746,31.88
Kei Kecil MPA,Indonesia,KE21,2018-10-25,-5.74369,132.64746,49.33
Kei Kecil MPA,Indonesia,KE24,2018-10-23,-5.93499,132.68681,2
Kei Kecil MPA,Indonesia,KE24,2015-10-03,-5.93499,132.68681,2.67
Kei Kecil MPA,Indonesia,KE26,2015-10-08,-5.70268,132.54236,58.6
Kei Kecil MPA,Indonesia,KE26,2018-10-21,-5.70268,132.54236,56.33
Kei Kecil MPA,Indonesia,KE27,2015-10-07,-5.72885,132.54045,31
Kei Kecil MPA,Indonesia,KE27,2018-10-21,-5.72885,132.54045,25.67
Kei Kecil MPA,Indonesia,KE28,2018-10-27,-5.75292,132.53893,59.33
Kei Kecil MPA,Indonesia,KE28,2015-10-07,-5.75292,132.53893,27.59
Kei Kecil MPA,Indonesia,KE29,2018-10-21,-5.79274,132.56638,24.67
Kei Kecil MPA,Indonesia,KE29,2015-10-06,-5.79274,132.56638,32.66
Kei Kecil MPA,Indonesia,KE32,2018-10-21,-5.79282,132.61177,48.67
Kei Kecil MPA,Indonesia,KE32,2015-10-05,-5.79282,132.61177,34.47
Kei Kecil MPA,Indonesia,KE33,2015-10-05,-5.81712,132.56323,25.6
Kei Kecil MPA,Indonesia,KE33,2018-10-27,-5.81712,132.56323,16.67
Kei Kecil MPA,Indonesia,KE35,2015-10-06,-5.83477,132.52519,4.35
Kei Kecil MPA,Indonesia,KE35,2018-10-22,-5.83477,132.52519,14.67
Kei Kecil MPA,Indonesia,KE36,2018-10-22,-5.88185,132.51547,52
Kei Kecil MPA,Indonesia,KE36,2015-10-06,-5.88185,132.51547,38.86
Kei Kecil MPA,Indonesia,KE39,2018-10-26,-5.98683,132.45638,16.67
Kei Kecil MPA,Indonesia,KE39,2015-10-08,-5.98683,132.45638,26.12
Kei Kecil MPA,Indonesia,KE40,2015-10-08,-5.9989,132.4285,63.25
Kei Kecil MPA,Indonesia,KE40,2018-10-26,-5.9989,132.4285,55.33
KenyaBleachingSurveys_2024,Kenya,Bureni,2024-03-22,-3.84,39.83,31.9
KenyaBleachingSurveys_2024,Kenya,Diani Moana,2024-04-24,-4.37,39.58,9.2
KenyaBleachingSurveys_2024,Kenya,Diani New reef,2024-04-27,-4.32376,39.58464,40
KenyaBleachingSurveys_2024,Kenya,Galu,2024-04-26,-4.35198,39.57778,23.2
KenyaBleachingSurveys_2024,Kenya,Galu Baobab,2024-04-28,-4.3416,39.57848,31
KenyaBleachingSurveys_2024,Kenya,Galu Baobab,2024-04-27,-4.3416,39.57848,21.9
KenyaBleachingSurveys_2024,Kenya,Groom,2024-03-20,-3.791494,39.845844,20.5
KenyaBleachingSurveys_2024,Kenya,Kanamai (Mradi),2024-04-30,-3.94166,39.7823,7.5
KenyaBleachingSurveys_2024,Kenya,Kanamai (Mradi),2024-04-29,-3.94166,39.7823,18.9
KenyaBleachingSurveys_2024,Kenya,Kibuyuni,2024-04-21,-4.64119,39.34288,33.1
KenyaBleachingSurveys_2024,Kenya,Kibuyuni,2024-04-22,-4.64119,39.34288,49.8
KenyaBleachingSurveys_2024,Kenya,Kuruwitu Tengefu,2024-03-22,-3.80136,39.83687,22.9
KenyaBleachingSurveys_2024,Kenya,Masahanini,2024-04-26,-4.37312,39.57246,32
KenyaBleachingSurveys_2024,Kenya,Mji wa Kale 1 (Mkwiro),2024-04-19,-4.65951,39.39112,35.9
KenyaBleachingSurveys_2024,Kenya,Mtangata,2024-04-24,-4.31395,39.58289,15.9
KenyaBleachingSurveys_2024,Kenya,Mvuleni Kijamba,2024-04-25,-4.36205,39.56956,21.6
KenyaBleachingSurveys_2024,Kenya,Mwaepe,2024-04-25,-4.34974,39.57237,24.5
KenyaBleachingSurveys_2024,Kenya,Sii 2,2024-04-18,-4.68029,39.28266,30.2
KenyaBleachingSurveys_2024,Kenya,Vipingo Forereef,2024-03-18,-3.81421,39.83718,30.3
KenyaBleachingSurveys_2024,Kenya,Vipingo Kinuni1,2024-03-15,-3.80638,39.83996,28
KenyaBleachingSurveys_2024,Kenya,Vipingo Kinuni2,2024-03-16,-3.81031,39.83856,29.2
KenyaBleachingSurveys_2024,Kenya,Wasini,2024-04-19,-4.654422,39.363334,54.9
Kenya CRCP legacy,Kenya,Bamburi Wreck,2010-03-07,-3.99584,39.75339,10
Kenya CRCP legacy,Kenya,Boso-Kiunga,2008-03-08,-1.74,41.5253,11
Kenya CRCP legacy,Kenya,Bureni,2009-04-07,-3.83583,39.82564,23
Kenya CRCP legacy,Kenya,Bureni Forereef,2014-12-03,-3.82075,39.8351,27
Kenya CRCP legacy,Kenya,Chale Edge,2015-11-14,-4.43,39.55,16
Kenya CRCP legacy,Kenya,Chale-Makonde,2014-11-15,-4.40965,39.55348,14
Kenya CRCP legacy,Kenya,Chale-Mwaromba,2014-11-15,-4.40203,39.55513,21
Kenya CRCP legacy,Kenya,Diani,2015-12-18,-4.32165,39.58024,16
Kenya CRCP legacy,Kenya,Diani Moana,2009-04-27,-4.37,39.58,10
Kenya CRCP legacy,Kenya,Diani New reef,2014-11-09,-4.32376,39.58464,32
Kenya CRCP legacy,Kenya,Funzi,2012-04-06,-4.56461,39.45727,36
Kenya CRCP legacy,Kenya,Funzi,2012-04-05,-4.56461,39.45727,25
Kenya CRCP legacy,Kenya,Galu,2014-11-09,-4.35198,39.57778,17
Kenya CRCP legacy,Kenya,Gazi,2012-04-08,-4.46288,39.51982,12
Kenya CRCP legacy,Kenya,Jiwe la kale East,2014-12-15,-4.66056,39.39,25
Kenya CRCP legacy,Kenya,Jumba Reef Edge,2014-12-09,-3.94602,39.78839,12
Kenya CRCP legacy,Kenya,Kanamai,2009-04-20,-3.923,39.7898,26
Kenya CRCP legacy,Kenya,Kanamai Reef Edge,2014-12-09,-3.93025,39.79302,26
Kenya CRCP legacy,Kenya,Kasa_Mombasa,2009-10-04,-3.9905,39.75817,11
Kenya CRCP legacy,Kenya,Kasa_Mombasa,2009-04-14,-3.9905,39.75817,22
Kenya CRCP legacy,Kenya,Kasa_Mombasa,2010-03-07,-3.9905,39.75817,11
Kenya CRCP legacy,Kenya,Kasa_Mombasa,2009-09-17,-3.9905,39.75817,31
Kenya CRCP legacy,Kenya,Kasa_Msambweni,2013-11-23,-4.49611,39.48417,12
Kenya CRCP legacy,Kenya,Kibuyuni 1 (East or B),2010-04-07,-4.64381,39.334,30
Kenya CRCP legacy,Kenya,Kibuyuni 1 (East or B),2011-09-13,-4.64381,39.334,32
Kenya CRCP legacy,Kenya,Kibuyuni 2 (West or A),2010-06-07,-4.64119,39.343,30
Kenya CRCP legacy,Kenya,Kinondo,2014-11-12,-4.40948,39.56057,13
Kenya CRCP legacy,Kenya,Kisite,2008-03-26,-4.71506,39.37338,37
Kenya CRCP legacy,Kenya,Kisite,2009-04-11,-4.71506,39.37338,46
Kenya CRCP legacy,Kenya,Kisite 1,2016-05-23,-4.71506,39.37338,47
Kenya CRCP legacy,Kenya,Kisite 1,2012-11-29,-4.71506,39.37338,44
Kenya CRCP legacy,Kenya,Kisite 1,2015-11-29,-4.71506,39.37338,48
Kenya CRCP legacy,Kenya,Kisite 2,2012-11-30,-4.71528,39.36793,44
Kenya CRCP legacy,Kenya,Kisite 2,2015-11-29,-4.71528,39.36793,52
Kenya CRCP legacy,Kenya,Kisite corner,2016-04-18,-4.71848,39.38134,50
Kenya CRCP legacy,Kenya,Kisite Edge 1,2013-12-12,-4.71848,39.38134,42
Kenya CRCP legacy,Kenya,Kisite Edge 2,2013-12-12,-4.72248,39.36502,21
Kenya CRCP legacy,Kenya,Kisite South of Site 1,2010-02-28,-4.709,39.3703,56
Kenya CRCP legacy,Kenya,Kuruwitu,2014-04-23,-3.80136,39.83687,22
Kenya CRCP legacy,Kenya,Kuruwitu,2016-04-02,-3.80136,39.83687,20
Kenya CRCP legacy,Kenya,Malindi,2016-05-19,-3.26,40.15,20
Kenya CRCP legacy,Kenya,Malindi,2009-04-10,-3.26,40.15,29.2
Kenya CRCP legacy,Kenya,Malindi,2016-04-12,-3.26,40.15,26.4
Kenya CRCP legacy,Kenya,Malindi 2,2009-04-10,-3.26,40.15,29.2
Kenya CRCP legacy,Kenya,Malindi Edge,2016-04-12,-3.24565,40.14708,17
Kenya CRCP legacy,Kenya,Mayungu,2012-03-27,-3.29438,40.12906,6
Kenya CRCP legacy,Kenya,Midjira,2013-12-13,-4.73605,39.30289,32
Kenya CRCP legacy,Kenya,Mji wa Kale 1 (Mkwiro),2015-11-26,-4.65969,39.3862,18
Kenya CRCP legacy,Kenya,Mji wa Kale 2 (Mkwiro),2015-11-27,-4.65983,39.38976,20
Kenya CRCP legacy,Kenya,Mlango wa Muhindi,2008-03-09,-1.90811,41.37158,15
Kenya CRCP legacy,Kenya,Mombasa,2013-04-29,-3.99204,39.74966,20
Kenya CRCP legacy,Kenya,Mombasa 2,2016-04-10,-3.994569,39.748362,20
Kenya CRCP legacy,Kenya,Mombasa 2,2016-05-12,-3.994569,39.748362,15
Kenya CRCP legacy,Kenya,Mombasa 3,2016-05-12,-3.994339,39.747659,14
Kenya CRCP legacy,Kenya,Mombasa 3,2016-04-10,-3.994339,39.747659,15
Kenya CRCP legacy,Kenya,Mombasa Braincoral,2009-10-03,-3.9791,39.7651,11
Kenya CRCP legacy,Kenya,Mombasa Braincoral,2009-09-17,-3.9791,39.7651,16
Kenya CRCP legacy,Kenya,Mombasa Braincoral,2009-11-12,-3.9791,39.7651,15
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,2009-04-17,-3.99204,39.74966,33
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,2017-11-14,-3.99204,39.74966,21
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,2011-04-11,-3.99204,39.74966,22
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,2016-05-12,-3.99204,39.74966,23
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,2016-04-05,-3.99204,39.74966,16
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens,2010-03-24,-3.99204,39.74966,13
Kenya CRCP legacy,Kenya,Mombasa Coral Gardens 2,2016-05-12,-3.99204,39.74966,23
